,CaseId,geometry,LATITUDE,LONGITUDE,Priority_Value,DN,days_elapsed,satisfaction_level,no_of_priority_areas,no_of_retail_licenses_vicinity,avg_compliance_percent,days_elapsed_last_inspection,Priority_Value_score,DN_score,days_elapsed_score,satisfaction_level_score,no_of_priority_areas_score,no_of_retail_licenses_vicinity_score,avg_compliance_percent_score,days_elapsed_last_inspection_score,Final_score_Visibility,Final_score_Impact,Total_score,Total_score_classes,OBJECTID,REGION,AMANACODE,AMANAARNAM,AMANAENAME,SHAPE_AREA,SHAPE_LEN,index_right
1012,INC-22-10-012343,POINT (522567.95478545025 2405638.5681594093),21.754217048,39.218263083,2,132,16,0,0,1,0.0,0,0.5,0.0,0.01,0.33,0.0,0.0,0.0,0.0,0.01,0.25,9.82,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1013,INC-22-10-047482,POINT (509308.77717929834 2408226.6804606547),21.777719608,39.090043439,2,766,8,0,0,0,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.01,0.25,9.82,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1014,INC-22-10-065390,POINT (537269.19733314 2380037.486303686),21.5226682,39.3598691,2,346,6,0,0,6,0.0,0,0.5,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.01,0.25,9.81,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1015,INC-22-10-008010,POINT (595620.7322581792 2366210.9739424693),21.395594099,39.922483049,2,57,17,0,0,0,0.0,0,0.5,0.0,0.01,0.33,0.0,0.0,0.0,0.0,0.01,0.25,9.8,Low (0%-10%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
1016,INC-22-10-069515,POINT (528186.479442621 2354449.6945149456),21.291645715,39.271740096,2,388,5,0,0,6,0.0,0,0.5,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.01,0.25,9.8,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1017,INC-22-10-061184,POINT (566421.9158824242 2370273.396650607),21.433609576,39.640969347,2,702,7,0,0,1,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.01,0.25,9.8,Low (0%-10%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
1018,INC-22-09-058741,POINT (1607499.3033069493 2972077.9207297615),26.436896558,50.065938123,1,7954,38,0,0,1,0.0,0,0.0,0.2,0.02,0.33,0.0,0.0,0.0,0.0,0.12,0.0,9.8,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1019,INC-22-10-012671,POINT (807678.5201767848 2097358.4085098775),18.945617611,41.921360157,2,211,15,0,0,0,0.0,0,0.5,0.0,0.01,0.33,0.0,0.0,0.0,0.0,0.01,0.25,9.79,Low (0%-10%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
1020,INC-22-10-017012,POINT (545401.8207226059 2707690.3462404376),24.482220787,39.448062703,2,201,15,0,0,0,0.0,0,0.5,0.0,0.01,0.33,0.0,0.0,0.0,0.0,0.01,0.25,9.78,Low (0%-10%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
1021,INC-22-10-014666,POINT (807392.2354599833 2099978.772933425),18.969311654,41.919056296,2,152,15,0,0,0,0.0,0,0.5,0.0,0.01,0.33,0.0,0.0,0.0,0.0,0.01,0.25,9.77,Low (0%-10%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
1022,INC-22-10-065602,POINT (570588.7540230844 2409290.282904683),21.785943092,39.682829617,2,195,5,0,0,6,0.0,0,0.5,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.0,0.25,9.75,Low (0%-10%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
1023,INC-22-10-058768,POINT (585329.9408332001 2354343.268620148),21.288893856,39.82261457,2,104,6,0,0,6,0.0,0,0.5,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.0,0.25,9.74,Low (0%-10%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
1024,INC-22-10-034912,POINT (519863.357666934 2409593.4531140462),21.789980943,39.192153618,2,562,10,0,0,0,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.74,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1025,INC-22-10-052442,POINT (632081.0284072259 2363511.3082707096),21.368904564,40.273958912,2,587,7,0,0,1,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.73,Low (0%-10%),4242,منطقة مكة المكرمة,016,أمانة محافظة الطائف,Taif Municipality,7.75582134247,16.0826012511,14
1026,INC-22-10-018358,POINT (746239.2284759476 2232653.6020398885),20.1755398,41.3560996,2,0,15,0,0,0,0.0,0,0.5,0.0,0.01,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.73,Low (0%-10%),4243,منطقة الباحة,014,أمانة منطقة الباحة,Al Baha Municipality,0.904916881013,4.98312937311,15
1027,INC-22-10-058050,POINT (571800.8575101517 2359534.9698670576),21.336385752,39.692416561,2,156,7,0,0,5,0.0,0,0.5,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.0,0.25,9.71,Low (0%-10%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
1028,INC-22-10-044603,POINT (909083.1591679617 1927960.2167709547),17.400367924,42.84908082,2,209,9,0,0,4,0.0,0,0.5,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.0,0.25,9.7,Low (0%-10%),4236,منطقة جازان,009,أمانة منطقة جازان,Jazan Municipality,1.08661786204,15.6986550278,8
1029,INC-22-10-067280,POINT (1556208.4972254753 2852091.652888903),25.410406447,49.464938503,2,415,5,0,0,2,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.7,Low (0%-10%),4241,المنطقة الشرقية,017,أمانة محافظة الاحساء,Alahsa Municipality,33.6606178857,29.8632948046,13
1030,INC-22-10-064513,POINT (898169.3205941838 2029871.9565046832),18.321488867,42.765884185,2,120,6,0,0,5,0.0,0,0.5,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.0,0.25,9.69,Low (0%-10%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
1031,INC-22-10-057122,POINT (791141.106431646 2125221.628351762),19.19954648,41.768656668,2,266,7,0,0,4,0.0,0,0.5,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.0,0.25,9.68,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1032,INC-22-10-058453,POINT (1572331.308106028 2854353.385175401),25.419048808,49.62430235,2,568,6,0,0,0,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.68,Low (0%-10%),4241,المنطقة الشرقية,017,أمانة محافظة الاحساء,Alahsa Municipality,33.6606178857,29.8632948046,13
1033,INC-22-10-062773,POINT (523741.4858755219 2399799.3035769137),21.701445142,39.229528919,2,536,6,0,0,0,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.66,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1034,INC-22-10-061542,POINT (823651.842867648 2049076.0294739748),18.507422491,42.064995132,2,332,6,0,0,3,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.63,Low (0%-10%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
1035,INC-22-10-062240,POINT (535797.7243521906 2371471.982541483),21.4453092,39.3454782,2,440,7,0,0,0,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.62,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1036,INC-22-10-061541,POINT (878221.1016155209 1873083.7067209892),16.910666761,42.549686823,2,447,6,0,0,0,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.61,Low (0%-10%),4236,منطقة جازان,009,أمانة منطقة جازان,Jazan Municipality,1.08661786204,15.6986550278,8
1037,INC-22-10-049673,POINT (523865.626061214 2409892.9189332565),21.792636983,39.230874769,2,414,7,0,0,0,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.61,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1038,INC-22-10-067502,POINT (614641.1743985878 3315475.7461287477),29.9647735,40.1881734,2,414,5,0,0,0,0.0,0,0.5,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.58,Low (0%-10%),4234,منطقة الجوف,010,أمانة منطقة الجوف,Al Jouf Municipality,7.96802058843,16.8237292283,6
1039,INC-22-10-062346,POINT (522356.27615462843 2412392.815865458),21.815242602,39.216307394,2,58,6,0,0,3,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.55,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1040,INC-22-10-057442,POINT (730752.7631255903 2971355.9584026635),26.8447812,41.322221,2,35,6,0,0,3,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.55,Low (0%-10%),4231,منطقة حائل,012,أمانة منطقة حائل,Hail Municipality,10.5062556261,16.6949061644,3
1041,INC-22-06-005801,POINT (1571090.83901637 2911290.5201484067),25.9252217,49.657545312,1,3182,139,0,0,9,0.0,0,0.0,0.06,0.14,0.33,0.0,0.02,0.0,0.0,0.12,0.0,9.54,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1042,INC-22-10-035418,POINT (988945.7550168335 2927069.9316566605),26.3800154,43.8979039,2,259,11,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.51,Low (0%-10%),4239,منطقة القصيم,008,أمانة منطقة القصيم,Qassim Municipality,6.31024129123,14.324049017,11
1043,INC-22-10-041031,POINT (773116.4766622018 2205779.1621064064),19.92930762,41.609065533,2,219,10,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.49,Low (0%-10%),4243,منطقة الباحة,014,أمانة منطقة الباحة,Al Baha Municipality,0.904916881013,4.98312937311,15
1044,INC-22-10-051333,POINT (820879.9175712359 2055135.0268078386),18.562530483,42.039739864,2,275,8,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.47,Low (0%-10%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
1045,INC-22-10-055092,POINT (885093.8498055545 1865055.4903989814),16.8371105,42.6127178,2,328,7,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.47,Low (0%-10%),4236,منطقة جازان,009,أمانة منطقة جازان,Jazan Municipality,1.08661786204,15.6986550278,8
1046,INC-22-09-124795,POINT (1560520.3234642053 3033263.7928188127),27.015344813,49.654196911,1,6992,29,0,0,12,0.0,0,0.0,0.18,0.02,0.33,0.0,0.02,0.0,0.0,0.12,0.0,9.47,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1047,INC-22-10-060095,POINT (766351.7773125274 3051939.1460573957),27.5651754,41.6976328,2,313,7,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.47,Low (0%-10%),4231,منطقة حائل,012,أمانة منطقة حائل,Hail Municipality,10.5062556261,16.6949061644,3
1048,INC-22-10-051331,POINT (892087.4194930466 2032626.251404887),18.347457,42.7089814,2,251,8,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.47,Low (0%-10%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
1049,INC-22-10-034834,POINT (737823.842624307 2251539.1700763637),20.347122155,41.278114917,2,130,10,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.46,Low (0%-10%),4243,منطقة الباحة,014,أمانة منطقة الباحة,Al Baha Municipality,0.904916881013,4.98312937311,15
1050,INC-22-10-052243,POINT (606375.0240270173 2372888.0591323944),21.455310364,40.02664268,2,287,7,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.46,Low (0%-10%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
1051,INC-22-10-042572,POINT (684421.6859488639 3430362.574230396),30.992417108,40.931477686,2,130,9,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.45,Low (0%-10%),4235,منطقة الحدود الشمالية,013,أمانة منطقة الحدود الشمالي,Northern Borders Municipality,10.3906589611,23.3590157691,7
1052,INC-22-10-037014,POINT (574274.656769681 2716747.114459398),24.562898028,39.733463858,2,19,11,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.45,Low (0%-10%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
1053,INC-22-10-064435,POINT (617537.129487542 3313250.3283110186),29.94442029,40.217937498,2,292,6,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.45,Low (0%-10%),4234,منطقة الجوف,010,أمانة منطقة الجوف,Al Jouf Municipality,7.96802058843,16.8237292283,6
1054,INC-22-10-057476,POINT (589041.3786165954 2365218.446111865),21.386964528,39.858963226,2,282,6,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.44,Low (0%-10%),4233,منطقة مكة المكرمة,002,أمانة العاصمة المقدسة,Holly Makkah Municipality,1.12215740854,7.62543338561,5
1055,INC-22-10-057832,POINT (888980.0533787003 2034584.444811693),18.365688706,42.680006497,2,248,6,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.43,Low (0%-10%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
1056,INC-22-10-047158,POINT (765052.9658847947 2109615.4188658935),19.062219606,41.518615745,2,115,8,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.43,Low (0%-10%),4244,منطقة مكة المكرمة,005,أمانة محافظة جدة,Jeddah Municipality,3.27079065618,26.645802478,16
1057,INC-22-10-044384,POINT (538321.6280918822 2641362.1880152696),23.883344232,39.376429096,2,59,9,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.43,Low (0%-10%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
1058,INC-22-10-044319,POINT (546850.2636133333 2712321.8324602754),24.5240065,39.4625098,2,34,9,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.42,Low (0%-10%),4238,منطقة المدينة المنورة,003,أمانة منطقة المدينة المنور,Madinah Municipality,13.0535223129,23.3638595725,10
1059,INC-22-10-068470,POINT (655540.2519977326 2366726.141582106),21.3960719,40.5004714,2,234,5,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.42,Low (0%-10%),4242,منطقة مكة المكرمة,016,أمانة محافظة الطائف,Taif Municipality,7.75582134247,16.0826012511,14
1060,INC-22-10-069382,POINT (799874.2591518008 2090641.210782981),18.886136835,41.846301451,2,120,5,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.38,Low (0%-10%),4240,منطقة عسير,007,أمانة منطقة عسير,Asir Municipality,6.91436708641,14.4887078551,12
1061,INC-22-05-104656,POINT (1603585.4688950952 2969958.1135237324),26.421126101,50.025603734,1,2029,149,0,0,13,0.0,0,0.0,0.04,0.15,0.33,0.0,0.03,0.0,0.0,0.12,0.0,9.38,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1062,INC-22-10-057730,POINT (616997.7982881938 3302743.553826845),29.849672066,40.21120278,2,57,6,0,0,0,0.0,0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.25,9.38,Low (0%-10%),4234,منطقة الجوف,010,أمانة منطقة الجوف,Al Jouf Municipality,7.96802058843,16.8237292283,6
1063,INC-22-04-034137,POINT (1609340.4385386605 2953833.1122261626),26.273816843,50.068462081,1,878,195,0,0,0,0.0,0,0.0,0.01,0.2,0.33,0.0,0.0,0.0,0.0,0.12,0.0,9.15,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1064,INC-22-10-065487,POINT (1281573.53223457 2737339.3855484882),24.552709566,46.702258252,1,6502,5,0,0,22,0.0,0,0.0,0.16,0.0,0.33,0.0,0.04,0.0,0.0,0.11,0.0,8.99,Low (0%-10%),4229,منطقة الرياض,004,أمانة منطقة الرياض,Alriyadh Municipality,33.5501795939,30.1679480228,1
1065,INC-22-09-154780,POINT (1290716.1594421957 2760151.5490191337),24.752198975,46.804464497,1,6533,24,0,0,9,0.0,0,0.0,0.16,0.01,0.33,0.0,0.02,0.0,0.0,0.11,0.0,8.55,Low (0%-10%),4229,منطقة الرياض,004,أمانة منطقة الرياض,Alriyadh Municipality,33.5501795939,30.1679480228,1
1066,INC-22-06-089380,POINT (1603687.0204075212 2970124.603852335),26.422523483,50.026745349,1,2029,120,0,0,18,0.0,0,0.0,0.04,0.12,0.33,0.0,0.04,0.0,0.0,0.11,0.0,8.5,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1067,INC-22-07-030291,POINT (1604912.7117021931 2968231.066369495),26.40480124,50.037191547,1,3245,103,0,0,15,0.0,0,0.0,0.06,0.1,0.33,0.0,0.03,0.0,0.0,0.11,0.0,8.48,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1068,INC-22-07-032997,POINT (1608524.2867316853 2972722.0106115),26.441812169,50.076578781,1,2612,101,0,0,22,0.0,0,0.0,0.05,0.1,0.33,0.0,0.04,0.0,0.0,0.11,0.0,8.47,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1069,INC-22-08-029009,POINT (1561190.9622829366 3031751.6666568117),27.001420402,49.659559652,1,4421,74,0,0,23,0.0,0,0.0,0.08,0.05,0.33,0.0,0.06,0.0,0.0,0.11,0.0,8.38,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1070,INC-22-06-039753,POINT (1603065.4259406067 2968343.204796775),26.407214111,50.019108094,1,3054,130,0,0,2,0.0,0,0.0,0.06,0.13,0.33,0.0,0.0,0.0,0.0,0.11,0.0,8.37,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1071,INC-22-07-040724,POINT (1604658.4903067588 2968741.100857967),26.409516427,50.035125241,1,3202,99,0,0,12,0.0,0,0.0,0.06,0.1,0.33,0.0,0.02,0.0,0.0,0.1,0.0,8.01,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1072,INC-22-06-127077,POINT (1570629.3461462362 2911645.296301871),25.928706751,49.653303064,1,3182,111,0,0,6,0.0,0,0.0,0.06,0.11,0.33,0.0,0.01,0.0,0.0,0.1,0.0,7.84,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1073,INC-22-06-024014,POINT (1622801.5462552658 2947743.345120655),26.20949099,50.195492841,1,1419,135,0,0,12,0.0,0,0.0,0.02,0.14,0.33,0.0,0.02,0.0,0.0,0.1,0.0,7.77,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1074,INC-22-05-078485,POINT (1606101.5485629363 2974032.2142918874),26.455291646,50.053854436,1,1432,155,0,0,1,0.0,0,0.0,0.02,0.16,0.33,0.0,0.0,0.0,0.0,0.1,0.0,7.67,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1075,INC-22-07-111290,POINT (1561027.7559062527 3032330.472511861),27.006679411,49.658433124,1,4421,84,0,0,6,0.0,0,0.0,0.08,0.08,0.33,0.0,0.01,0.0,0.0,0.1,0.0,7.65,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1076,INC-22-05-137896,POINT (1604440.1704866365 2971518.2950758883),26.434294868,50.03534887,1,1714,141,0,0,0,0.0,0,0.0,0.03,0.14,0.33,0.0,0.0,0.0,0.0,0.1,0.0,7.64,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1077,INC-22-07-031152,POINT (1606352.0669406168 2969537.281968495),26.415268562,50.052472092,1,2094,103,0,0,16,0.0,0,0.0,0.04,0.1,0.33,0.0,0.03,0.0,0.0,0.1,0.0,7.61,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1078,INC-22-06-111611,POINT (1616266.6569857865 2961361.82232013),26.335179832,50.142983906,1,2984,115,0,0,0,0.0,0,0.0,0.06,0.12,0.33,0.0,0.0,0.0,0.0,0.09,0.0,7.52,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1079,INC-22-06-052663,POINT (1547982.6555355785 3047825.4771161396),27.154042275,49.542200603,1,2193,127,0,0,0,0.0,0,0.0,0.04,0.13,0.33,0.0,0.0,0.0,0.0,0.09,0.0,7.4,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
1080,INC-22-06-038302,POINT (1567568.5238346984 3024193.516594007),26.929526721,49.716295585,1,74,131,0,0,18,0.0,0,0.0,0.0,0.13,0.33,0.0,0.04,0.0,0.0,0.09,0.0,7.34,Low (0%-10%),4237,المنطقة الشرقية,006,أمانة المنطقة الشرقية,Eastern Region Municipality,5.99314268248,23.0092070926,9
